model,case_id,trace_id,base_is_correct,n_sentences,n_boundaries,vocabulary_size,converge_boundary_tvd,converge_token_frac_tvd,tvd_max_first,tvd_max_at_convergence,tvd_median_first
gemma-4-31b-it,2600ed7d2340c964a027e94ed65d75f2,9b18a32d62855c780a87b7a6f8307d6951a2432878f75087cc335f1cc9f8909d,True,251,252,4,125,0.5083892617449665,0.6000000000000001,0.09999999999999999,0.5
gemma-4-31b-it,2600ed7d2340c964a027e94ed65d75f2,278407bff404c87212ef4efadcc531d27741ccb96a91d546afae59aa6f711748,False,183,184,3,27,0.2376470588235294,0.45,0.2,0.45
gemma-4-31b-it,719442a3ee1c00332a6b77c30ce987cd,027e1f1ec30d98a69b6be1be38f5b84975a08ced33684557acb81221b86704c1,True,227,228,4,0,0.0008593526210254941,0.15,0.15,0.050000000000000024
gemma-4-31b-it,719442a3ee1c00332a6b77c30ce987cd,00bd7a64357ff0ba93d52c6f5e0af5ccc7c1d8b6b892ab677c5e8de96484209e,False,284,285,5,73,0.2854422344477359,1.0,0.15000000000000002,1.0
gemma-4-31b-it,fa3f1534a8d672e364f916665953a826,629617f67487f536bec8055545e447641b232c128e2aae1b66fca4e2414ff5f5,True,171,172,4,1,0.005456198848135798,0.35000000000000003,0.15000000000000002,0.35
gemma-4-31b-it,fa3f1534a8d672e364f916665953a826,63d4fb05e3aea5944b800130028f466201692bd2c4cb5fe077ab7ee41f71db91,False,229,230,4,0,0.0007208073041806823,0.15,0.15,0.15
gemma-4-31b-it,27f2b910c19b40bb9f36ce9a3a8909af,f29e257334f879219851dc99fbe8929ce662e18a9bed40a9553ac4300a05a229,True,193,194,4,72,0.46253521126760566,0.8500000000000001,0.19999999999999996,0.75
gemma-4-31b-it,27f2b910c19b40bb9f36ce9a3a8909af,efdaf36a9247a9e700dac739e5fb7ee9216b018d44ea4f2cbc11237c4ac64b11,False,176,177,4,44,0.290955091714105,0.6,0.19999999999999998,0.6
gemma-4-31b-it,7d75815cb2310bdcf17826679b94cee2,2e9dbff9a41c86d488bf03f98cfc0e6a561787efff54f2c05f5e3083c34777ca,True,315,316,25,18,0.07563678786700369,0.7000000000000001,0.19999999999999998,0.7
gemma-4-31b-it,7d75815cb2310bdcf17826679b94cee2,55cb984026926429ce4a8d790541d248eed3580552b2a3c1281a4ee50b4fa4ba,False,247,248,47,161,0.6548282265552461,1.0000000000000002,0.0,0.8000000000000002
gemma-4-31b-it,fc75c4214c86972be10f49fa2b6b58ee,23ba056627ccd5f59ba3cae8148706aeaa8d89c22fc4ebc786b08259e6125c6d,True,272,273,80,179,0.6763754045307443,0.8500000000000001,0.19999999999999998,0.7000000000000001
gemma-4-31b-it,288897f502a272f8f0b8b999354a154d,14628945edb20e419bf5242b785bd3f492267e09c097840c864ac97d2bf509e7,True,124,125,2,0,0.0014395393474088292,0.09999999999999998,0.09999999999999998,0.050000000000000024
gemma-4-31b-it,288897f502a272f8f0b8b999354a154d,fb124bf5a401be89c223234eecbff8cd899fd4b36108b1adf51f862c718b619c,False,260,261,3,83,0.3116821318106115,0.95,0.15000000000000002,0.8999999999999999
gemma-4-31b-it,839d5849b985de3b732f197086218847,738becf16a16295a73455c7f39199093bf9b13e4683c5d65c05644a907714e22,True,268,269,4,40,0.16462992852201982,0.6,0.15000000000000002,0.6
gemma-4-31b-it,839d5849b985de3b732f197086218847,60fc6cd9b2f678a1600eb02a314422b16ea74d46599b9e96f05518a1de95587b,False,295,296,4,47,0.17606915377616014,0.4,0.14999999999999997,0.4
gemma-4-31b-it,28891dd6ff7aaeaf92456def52f81530,b2fc5ffe73f172290cb85525bb53e8e7b13978d794b4aefdd6a650b6a2523410,True,228,229,20,49,0.24372955288985823,0.5,0.2,0.30000000000000004
gemma-4-31b-it,28891dd6ff7aaeaf92456def52f81530,5b6f6bcb478164dce6031ae17acefd9e9cc146a7cf6b59b861726302d5d0b78e,False,144,145,17,20,0.16262135922330098,0.9000000000000001,0.19999999999999996,0.9000000000000001
gemma-4-31b-it,88537bcf54e128709d3d84d9a954aa6f,5a17231de1cc64c2e9736f21b66e1ece7f5577d2125d7671f2205e61ffde9eb8,True,321,322,6,112,0.3907125700560448,0.7,0.15000000000000002,0.25
gemma-4-31b-it,88537bcf54e128709d3d84d9a954aa6f,8d4d08f76aed6f0a9af32c436152f5c127a89cfe37647fc3ba0b9ecc72740a0e,False,225,226,8,112,0.5448020375086826,0.9,0.15000000000000002,0.8
gemma-4-31b-it,28d28d258ac6a1478eba8edc77a6c82a,da041bc6fae7a6cc1adbcc4be5eb5268f73252353d321eac490d14219fdfeda9,True,300,301,13,69,0.2694099378881988,0.6500000000000001,0.2,0.6500000000000001
gemma-4-31b-it,28d28d258ac6a1478eba8edc77a6c82a,95c9c81ecd49ea0e8e0adfe60558a797c0f92a163550257d91e8b07c1919bc91,False,265,266,26,207,0.7932574235320384,1.0,0.19999999999999996,0.7500000000000001
gemma-4-31b-it,967834058a7e6f5cb903d6d983ecba7e,eaf4f602ee12a8cba44e4af9c1c73b4232baaced8dbdb984aaa173a60dea1975,True,164,165,2,10,0.08717047451669596,0.30000000000000004,0.19999999999999996,0.19999999999999998
gemma-4-31b-it,967834058a7e6f5cb903d6d983ecba7e,76ac6432abdb292ba71273a36a4b407bd05cb0c82860da7996bfa9c3cfd6bd6f,False,223,224,3,91,0.4398615517738679,0.6,0.19999999999999996,0.5
gemma-4-31b-it,2d167450cef58742130e16740cd99dd1,8c6fcab6165ec7b58081dcf2f9b5aebc9c3379b912f37007e1ce9dad98bb01d5,True,157,158,8,28,0.17673455298584742,0.6,0.19999999999999998,0.6
gemma-4-31b-it,2d167450cef58742130e16740cd99dd1,c1e2e9526b9597a32c0a546d6686745a8dcf99c6fb8c53604c6cb09f0dee8586,False,240,241,9,91,0.418370055747279,0.75,0.2,0.6
gemma-4-31b-it,99056c3c2db73e4929ee1df107d73688,f47597ea04ee5ba53829ab97548fd0388000fa6e6ff63b2172140fffbfe714a8,True,231,232,3,120,0.5256353098528757,0.95,0.2,0.8
gemma-4-31b-it,99056c3c2db73e4929ee1df107d73688,d55977c553228aa2f4b366fbd66dc6edc9b1cf2d9e0be2b95526bf088fc15260,False,191,192,3,0,0.0009244992295839754,0.19999999999999998,0.19999999999999998,0.0
gemma-4-31b-it,42657169f520db24ecd36735fa5fcd7f,6f90c62ff709531f94774510b7e6e755b3d07cf2e54109e2d46b1490bf94a725,False,266,267,2,66,0.27361910855193006,0.7,0.15000000000000002,0.7
gemma-4-31b-it,9d8432d3b13c02fb04b55e0a74c6c063,fd2a8a0285b29cd378c6d285586322d6b8c44070257de8c82f8d545bf5f34dba,True,99,100,2,23,0.28928765633496467,0.85,0.09999999999999999,0.85
gemma-4-31b-it,9d8432d3b13c02fb04b55e0a74c6c063,ccc3611cdb7e0f2d10e565e702e34edada81b76cbfb6746e01199af8db7bd2a3,False,113,114,2,24,0.15173596228032576,0.5,0.15000000000000002,0.19999999999999998
gemma-4-31b-it,44182d567f7978b8cf0aa37c5ce0d4aa,f63fc593f8d6ebbf90aba9fb6f72b091ed9add9304528874efb91c80a2ca6d1b,True,297,298,5,96,0.3633015597920277,0.8500000000000001,0.19999999999999996,0.85
gemma-4-31b-it,44182d567f7978b8cf0aa37c5ce0d4aa,83297929cee1efc83d7c18f694b9eebfe66ab294000f52a3633bfd6d99464659,False,202,203,4,22,0.14080195898377718,0.25,0.19999999999999998,0.19999999999999998
gemma-4-31b-it,a670afa64f606d20eed4a435fc89d120,9c641a2d729fd1b8c0026152087070fa64ab4d516f22755a74c7d8411a2736bc,True,259,260,19,42,0.1865553801037672,0.9000000000000001,0.10000000000000003,0.9000000000000001
gemma-4-31b-it,46f5a66a841fae109fc92ccdb9448abe,a42eb5ddfacd423a6e67bdd0d6fa2245e2630fbe065cc4b13f92fae979532df8,True,250,251,14,79,0.351128818061089,0.6,0.1657894736842105,0.575
gemma-4-31b-it,46f5a66a841fae109fc92ccdb9448abe,3ccb5946c1d615a67cbddabefc740069d449cae30d6d1b6fcffc89580a7493d0,False,198,199,11,85,0.4709283649212978,0.65,0.19999999999999996,0.65
gemma-4-31b-it,ab0226a3a9dc01c8c9b91a47198bed63,f095c3157db3ab33e151ff5b8bffa6b73feb24ddc7f76a8222b77aacfad6fdd9,True,208,209,3,0,0.0008429334082607474,0.09999999999999999,0.09999999999999999,0.050000000000000024
gemma-4-31b-it,4abc3a40659612c935b6036cf7018466,0b309869da189c64b1ba1ab4a536fab938cb5dc247cf674f0b0c04e623685082,True,258,259,4,20,0.07300652219650747,0.55,0.19999999999999996,0.55
gemma-4-31b-it,4abc3a40659612c935b6036cf7018466,e71c36cb8942288ef2d2138d4cdfeb13a6c0a5db078da959c84458d5da7041fc,False,107,108,3,12,0.17567567567567569,0.6,0.09999999999999999,0.6
gemma-4-31b-it,ab79da6338f2deff095e1bf3b5b4d9f0,13c944d8ad7eeea45af7e606f363325fc486e745f613159141ea546751fe864f,True,157,158,3,29,0.1788549937317175,0.39999999999999997,0.0,0.30000000000000004
gemma-4-31b-it,ab79da6338f2deff095e1bf3b5b4d9f0,e164c9fc221f5549732164926f9ef2a34aab360a24fbe1fac2110c2cecb809f0,False,229,230,3,116,0.5006415191172697,0.65,0.15000000000000002,0.6
gemma-4-31b-it,a670afa64f606d20eed4a435fc89d120,104eea2dd529f7799d72b9b1238c72feb26a080b0993e05c121b84eb1f5d8ede,False,387,388,29,94,0.2566929133858268,0.9000000000000001,0.15,0.9
gemma-4-31b-it,14a87d69ccc079d85a0f5d57dc4a7bdb,8909d1c989687df5ea7f5bf1b618346cfa61d84a8abea831a326fc700fd80395,False,354,355,2,28,0.0811000175162025,0.4,0.19999999999999998,0.4
qwq-32b,0148cedaed162d8c1591e7dad5de6dec,39299ca7159c80959461e7c997721436f87c1b16ee33c2a6366e9fdcd3c9ac66,True,30,31,3,1,0.014209591474245116,0.26315789473684215,0.15000000000000002,0.0
qwq-32b,0148cedaed162d8c1591e7dad5de6dec,89cd45e336e73ba5c5ffdc454a3996fa3e6fff4d9c278ac65224ec217a73c858,False,81,82,2,26,0.28488372093023256,0.9,0.15789473684210528,0.85
qwq-32b,258c0f33efb3e637962b4ea8f6971d09,b63ca6bd95cd67dfb95f71f92163b1ae8576db863b3d5089e6c1cfbb71c801a8,True,102,103,6,4,0.04283054003724395,0.3,0.19473684210526315,0.050000000000000024
qwq-32b,258c0f33efb3e637962b4ea8f6971d09,da0ad998fc22e1e16078d0ae36eeae966d6f827dc06ddc36da235afa1fcb2b33,False,83,84,6,30,0.34134615384615385,0.95,0.19999999999999998,0.8999999999999999
qwq-32b,28c328b44b6a8b287cd1e29bfc9c17eb,848d6af2fd2cd78c1de88984cb9e59a4e4de44607c577ac9b8787759352d8054,True,15,16,5,8,0.4129032258064516,0.30000000000000004,0.0,0.30000000000000004
qwq-32b,28c328b44b6a8b287cd1e29bfc9c17eb,599586631ef912413fcef9f30c12b69cd5dd09fd76ea9e63829ba758f7a57f8b,False,28,29,5,13,0.43159922928709055,0.9473684210526316,0.15000000000000002,0.9473684210526316
qwq-32b,3ffd64fa59b0f373586831b18ec69d1f,6fc2cdb1bd12fc14a9792788ec37edc89eca9ef6a7e332089453b71d4ffc05a2,True,72,73,4,51,0.7453341360626129,0.85,0.19999999999999996,0.29999999999999993
qwq-32b,3ffd64fa59b0f373586831b18ec69d1f,a70e7faa695b1e1ad2d3bc0ba10d265c0c215d93e3e93189bee6995582c9958f,False,33,34,4,19,0.42776523702031605,0.6499999999999999,0.0,0.35
qwq-32b,48d8738209cbe3d0f3490417e6c37914,cf9558c1f217dfabb794d603cd1fd025659dbd335f179b39e1bba766d8ddd565,True,168,169,12,167,0.9979890835966676,0.85,0.2,0.3500000000000001
qwq-32b,48d8738209cbe3d0f3490417e6c37914,7f1419aa0f666aa0ee41f6da589573a133c9c28e6a07743870010c11904a8e42,False,90,91,10,28,0.3204225352112676,0.95,0.15,0.8999999999999999
qwq-32b,5bebb5ccb1b21ef642e37fb57088d0af,edf9569a0b62247ab7447ea1941344cc7993a6f822ce82780cffe53eb46ab563,True,63,64,5,35,0.49487418452935694,0.65,0.050000000000000024,0.3
qwq-32b,5bebb5ccb1b21ef642e37fb57088d0af,0d6225c635f3f4a946baa6b25634f40659c65fc9a3a9b1cc3d1fe1ee8fe1bf7c,False,103,104,13,29,0.24430955993930198,0.44999999999999996,0.16052631578947368,0.39999999999999997
qwq-32b,6c4cccbdfe3340d1de38720b444b4e83,93a814620f809810d03fcb40ae9f17300f69cbf81b0ddfd7d459e2239661701e,True,46,47,2,1,0.007334963325183374,0.25,0.19999999999999998,0.0
qwq-32b,6c4cccbdfe3340d1de38720b444b4e83,dd51ec56bc2cbe93a22c35dae829eceed0a3b6db0209bd8ae6b07adb93c827bf,False,200,201,10,146,0.7270448135380758,1.0,0.19999999999999998,0.6
qwq-32b,7351fe5f8ee14ff826bc262030efc469,647b87affa4703a27d7fd25017b4dc592914111b6d65d19f578727dd13c5530c,True,76,77,3,72,0.9402489626556016,0.6,0.19999999999999998,0.35
qwq-32b,7351fe5f8ee14ff826bc262030efc469,3cfdf67d7f98c8fe484011b5ebd26bf93f87498955b895bb617ad07b13aceadc,False,61,62,3,7,0.14405204460966542,0.7,0.19999999999999998,0.7
qwq-32b,88537bcf54e128709d3d84d9a954aa6f,9096f2fdd90c73f76ac9b8450010c3c195455079803b6acf5acd5a26a776a2eb,True,73,74,6,23,0.33103975535168195,0.7222222222222222,0.10526315789473684,0.6722222222222222
qwq-32b,88537bcf54e128709d3d84d9a954aa6f,5a8fbbd2d8cd7de03b99aaccb4e85e344c5ae5c08480e4f476e4e63421ce4107,False,35,36,6,16,0.45354523227383864,0.7000000000000001,0.09999999999999999,0.6473684210526316
qwq-32b,a670afa64f606d20eed4a435fc89d120,0fd3f3888c2b5247b86d67303acc7c9b7a1db5842965acf55567e851d2cd7a50,True,89,90,17,49,0.5420928402832416,0.95,0.15,0.48684210526315796
qwq-32b,a670afa64f606d20eed4a435fc89d120,f89c18d2ac2c522f7c6583e6cc17e4074bc982c97f0d1bb36ffb6bb691e9ac60,False,103,104,15,37,0.3382352941176471,0.95,0.2,0.85
qwq-32b,bc3da8074eec813548bda5ec813b8a9b,55eea4b0633e4dc2a7f373330ec81d48c3cb996da11d2efe29a218cb0c12d7a8,True,120,121,6,65,0.5636998254799301,0.4763157894736842,0.11695906432748537,0.09999999999999998
qwq-32b,bc3da8074eec813548bda5ec813b8a9b,0a32b21977ed520d6d36cb2368fd8a48dcde03ce7c7b8f84d5a9b55b4f640a0b,False,67,68,5,27,0.41487143849895763,0.85,0.15789473684210528,0.7973684210526315
qwq-32b,c4ce6239240ed6d8489f1ee8bf9a4784,59d750b789546a7a05773120b8c28306e713911304172bc65125e4f61b366e4f,True,79,80,4,0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684
qwq-32b,c4ce6239240ed6d8489f1ee8bf9a4784,39f7691a2e9dcf69852d21840d66bb53d9c82d33e1c9f1db000b9ff4e59833a4,False,140,141,5,105,0.7367788461538461,1.0,0.19999999999999998,0.35
qwq-32b,d9e1496466a6206a8617add56ddce386,127cd3b88c8860f8da2eb5b50209b6340ac2599e2d756309983e1b98126cf4eb,True,52,53,5,21,0.38496583143507973,0.9,0.19999999999999998,0.8
qwq-32b,d9e1496466a6206a8617add56ddce386,9eab93899021c8c22f61035b77818bf6d5d474c0dee40fa90935d0f27faae9d4,False,60,61,6,22,0.3582089552238806,0.39999999999999997,0.09999999999999999,0.15000000000000002
qwq-32b,e9c3b2227f99155be055e871c23ef702,0f7620dcf9b1f5b55edebbd68fb8a20dbf56c121c7127e594dd84367d775b944,True,206,207,6,30,0.1404532967032967,0.5000000000000001,0.09999999999999998,0.19999999999999998
qwq-32b,e9c3b2227f99155be055e871c23ef702,bd833a5dc3516a8b6c2ee1134c143b0a7bba2b46113a152fb8d0e43444c6fa8c,False,116,117,6,93,0.7717502558853634,1.0,0.15000000000000002,0.8460526315789474
qwq-32b,fb9fdfc495c899901c9c864e13bfeaff,2f0e9b69bb08bddf173fd62b8c86b9aeaa1ff0d62946bbe39ea462d5c3b39f2a,True,46,47,3,13,0.3227953410981697,0.8421052631578947,0.19999999999999998,0.7657894736842106
qwq-32b,fb9fdfc495c899901c9c864e13bfeaff,8dbc78c581f02dc9f24f059e5bdd8bc5147b70a3d0e103f62535df400e1a016a,False,44,45,3,31,0.7312186978297162,0.5555555555555556,0.09999999999999999,0.30000000000000004
qwq-32b,02b15d84011aa2ed96dcb904e63129bb,8c61e58d463d0d036348ad0ed8c083ac4d305449fd5fb16bc7ab4d1a2552a5b7,True,166,167,16,157,0.9327917282127031,0.8,0.19999999999999998,0.44999999999999996
qwq-32b,2600ed7d2340c964a027e94ed65d75f2,4cc349330183586d5a1df970711afb9b65e2e7fa2a5d2683bcc2cc8199010222,True,81,82,4,19,0.21889250814332248,0.4736842105263158,0.050000000000000024,0.4736842105263158
qwq-32b,2600ed7d2340c964a027e94ed65d75f2,2fd44b7bb33771cf3b583196ba31b4894f20269e24f82b5fe7e48a3c4c670fcf,False,76,77,4,14,0.2465642683912692,0.5,0.052631578947368446,0.44999999999999996
qwq-32b,34d053d3a9b3a1f013655f7223718de7,d6be2c0ef21ab2e9763bcccac3f6b565a21c4e2a6d2ce39336c1571e7b7fd5e9,True,36,37,2,15,0.4748803827751196,0.6,0.19999999999999998,0.15000000000000002
qwq-32b,34d053d3a9b3a1f013655f7223718de7,40b1c3da129ab2d1b9804a7d8cae9c65f842db1cb5bb234f3dc6155026633d4f,False,31,32,2,10,0.3240611961057024,0.85,0.050000000000000024,0.85
qwq-32b,42657169f520db24ecd36735fa5fcd7f,166282b52bd85aa40d4c13b1371d9f7cd95fb467e75eae04238bd4674e8f6398,True,119,120,5,100,0.8427507665352606,0.5789473684210525,0.15,0.3289473684210526
qwq-32b,42657169f520db24ecd36735fa5fcd7f,4e5e9a42a71f76d618356a0a3980cdc84bcf2af2f04f2e5e136996f0086e2344,False,114,115,6,89,0.7533460803059273,0.9473684210526316,0.19736842105263153,0.6473684210526316
qwq-32b,4abc3a40659612c935b6036cf7018466,e71bc4132ba47ade8df24c882f8409f04707580e1f441e60f10d7c15b29b2dcb,True,33,34,13,16,0.3726027397260274,0.25,0.10000000000000003,0.2
qwq-32b,4abc3a40659612c935b6036cf7018466,001725222645f22ffecf37043e46a4cd7629e5451e0fa8a0cdf8e38faa46cf1c,False,26,27,14,19,0.6836158192090396,0.8,0.050000000000000024,0.3236842105263158
qwq-32b,5e7abd32af948047598121dd03ac97b6,8374a2cd0e0b168f7a5a2d2792079c9f79c27a75afac7687e9fcb050a30a130a,True,132,133,5,19,0.13793103448275862,0.4,0.2,0.4
qwq-32b,5e7abd32af948047598121dd03ac97b6,3669ab564988e9dc35f55fad8015b993a5cc3268dbc17b0d918cd554c66037c2,False,79,80,5,21,0.24188034188034188,0.65,0.15,0.65
qwq-32b,6cae95de019b8b107893b29e2418ab4a,ccf673ef64808762891fd0f9cb0624dcc89009769572b05204ae38cf6aef3bab,True,83,84,7,66,0.7974683544303798,0.5,0.1,0.19999999999999996
qwq-32b,6cae95de019b8b107893b29e2418ab4a,0fd01d1d4eed81452d21fc4c274d55209d3e7649e2524a1b2f1fc6789b70f539,False,24,25,7,12,0.45979381443298967,0.8500000000000001,0.0,0.8500000000000001
qwq-32b,7d75815cb2310bdcf17826679b94cee2,60923ece7812676a4fcfb8fb5fdb76165dc6bc4313528b23f6c857d9314a6ad9,True,22,23,7,10,0.45080500894454384,0.65,0.050000000000000024,0.65
qwq-32b,7d75815cb2310bdcf17826679b94cee2,c3e8b6e68340f2178c261e5334de0e8527c1cf45bea4db60e85ca4da52f7e9cc,False,83,84,12,83,1.0,0.75,0.0,0.35
qwq-32b,8d4129f4074a7419ef8017429041fac4,38dede87a6d65151bc0e42c0e452e4cd252fda99ebc276bcd6cb4c7cdf510e24,True,120,121,4,110,0.916615194564546,0.7,0.15000000000000002,0.25
qwq-32b,8d4129f4074a7419ef8017429041fac4,57f9accde3580e0dec23f3e2753076b1be0951c6136228c3ad6025616f280e9b,False,61,62,3,46,0.7212543554006968,0.6,0.19999999999999998,0.39999999999999997
qwq-32b,ab0226a3a9dc01c8c9b91a47198bed63,86d204965bb52940b291f2ff05b39184c4e05185665175aef2a5799291edf96a,True,44,45,5,0,0.0,0.16578947368421051,0.16578947368421051,0.15000000000000002
qwq-32b,ab0226a3a9dc01c8c9b91a47198bed63,60f9fffae8787389a5d60efbd7ab8d1192a618a389c43d0c4b49bc4396a98050,False,76,77,7,22,0.3253846153846154,0.9,0.19473684210526318,0.8
qwq-32b,beea037b8f8cec59caa352ec11f501da,053a1729b9943d25f9e6671e34ce1e63b78e8bab6eccd39f96e6857012b71757,True,68,69,12,0,0.0,0.10000000000000003,0.10000000000000003,0.09999999999999999
qwq-32b,beea037b8f8cec59caa352ec11f501da,6de212d08dd5d2fdbff5c661a9a0b497b319a3b02cfbf25fdd142e488ef073f6,False,30,31,5,13,0.37719298245614036,1.0,0.0,1.0
qwq-32b,d2a373fbe65bd86a11545430c5394c7f,ee8e6cdaad7b591a42c7e0e8d025e2e9a1fb27de2b48e96c858f8ffd4e90dca8,True,101,102,5,98,0.963129048330842,0.95,0.19999999999999996,0.7
qwq-32b,d2a373fbe65bd86a11545430c5394c7f,a80f7a83cdf81b6a02bfd05b9014abf1871eee7cb9eb09682bbc23728a0c1df8,False,39,40,5,2,0.05576679340937896,0.25,0.19999999999999998,0.25
qwq-32b,da2bd7e45b94e13e1fb97126ca03fcc4,3ae7b678f547d4f9c8f7530ae4129a13549cc3c3cbee46e3711c6d877810e8ef,True,81,82,17,17,0.18166804293971925,0.4289473684210525,0.19999999999999998,0.15000000000000002
qwq-32b,da2bd7e45b94e13e1fb97126ca03fcc4,aba7b6fc35138d66a7dc202d03b35a85469ebe7a65f46459402e3f19ca53a4c3,False,55,56,19,35,0.6012269938650306,0.9000000000000001,0.15,0.39999999999999997
qwq-32b,ead218181cb76fdbdefd5ea17e01be5b,cf2852f2ecfbed01c007f8101c0dce45af9825a758e22c37e1e51b3ff535f036,True,251,252,34,238,0.939784442361762,1.0,0.15000000000000002,0.23157894736842105
qwq-32b,ead218181cb76fdbdefd5ea17e01be5b,882a0394baedc21b37790a78570c887418037096960f34f838f6e04581dad917,False,40,41,8,18,0.4443037974683544,0.55,0.15000000000000002,0.4705882352941177
qwq-32b,0a3c768a49d4110f6c1604ace9951ee5,2a80a06aab1a4df3a76c0cd59189358e9d52394185501db23de37294e2bd9e24,True,49,50,4,24,0.5175834084761046,0.9500000000000001,0.09999999999999999,0.85
qwq-32b,0a3c768a49d4110f6c1604ace9951ee5,a92c546e4a9cb066aac6ee74a92e86b49c1c0d31868651cd108bfa0286ad67b5,False,74,75,5,50,0.6991150442477876,0.65,0.2,0.45
qwq-32b,27f2b910c19b40bb9f36ce9a3a8909af,c7d30ecf4341abc691bcbeec4f9bc3037216f869cf703d1ee70b666423e0cf81,True,64,65,9,43,0.724045545880777,0.45,0.19999999999999998,0.24736842105263157
qwq-32b,27f2b910c19b40bb9f36ce9a3a8909af,c796ce402947657af136ce2db799f4eed4ea0a0cd1d574a44b02a681ba6dde48,False,48,49,8,43,0.8344627299128751,0.8,0.1263157894736842,0.35
qwq-32b,34f92cdb48573ee3ec1837da4f60ff3f,0332a69aff303d86488b79b65c7bd6bc6d16b2cce8a394002ac0092acba5c528,True,37,38,6,4,0.08695652173913043,0.4,0.17251461988304095,0.052631578947368446
qwq-32b,34f92cdb48573ee3ec1837da4f60ff3f,01b38155460682e6f4397689a49df5dc091223a0d60b1b81586d5f34dadad078,False,35,36,5,17,0.49568221070811747,0.85,0.09999999999999999,0.7999999999999999
qwq-32b,44182d567f7978b8cf0aa37c5ce0d4aa,8946a91f7f859a3e4a06585e76e1a11bf9ea4b9ea9a1fcbdb8309d1c9f149c1c,True,62,63,9,15,0.28834870075440067,0.5000000000000001,0.15170278637770898,0.5
qwq-32b,44182d567f7978b8cf0aa37c5ce0d4aa,ba4a9146725ccb610195ef679c408df3275fd5a8bbb92c53e961d2f417ee0b95,False,63,64,8,7,0.1360485268630849,0.4375,0.18333333333333335,0.4375
qwq-32b,4ac69654711e8b95f09faca42e95c605,3c77db07dd2c5e5d327b2f5c7fa2e8342d053175285459f1e779f75b74798ef6,True,107,108,7,40,0.42802056555269924,0.95,0.15000000000000002,0.85
qwq-32b,4ac69654711e8b95f09faca42e95c605,87350f9d7274ca58018ea1eed4ab4059b0c6a1c3cd0c86b318e83cc7ca3836ca,False,39,40,4,1,0.008290155440414507,0.26315789473684215,0.19999999999999998,0.26315789473684215
qwq-32b,61f7d8bcb43d0bd0621b066d85eb2529,41ba42d56f643a65814d3bcdbb8923276e3f1c2bcbb22d8a5616c93b19d580f8,True,71,72,11,69,0.9825436408977556,0.55,0.050000000000000024,0.30000000000000004
qwq-32b,61f7d8bcb43d0bd0621b066d85eb2529,69573d15b2560da7052b7297316ded4c09c46887ecb87384ce96b89b251caf65,False,128,129,14,128,1.0,0.9,0.0,0.35000000000000003
qwq-32b,711f389c59ebfcb9eb04d37c86efae77,dbdf5d9f1f33d5640b2d45f61d2c6a73c45203f74a815d97021bce868b7b0993,True,34,35,8,11,0.3231939163498099,0.6499999999999999,0.15000000000000002,0.6499999999999999
qwq-32b,711f389c59ebfcb9eb04d37c86efae77,bba00ce49a0308d6756868f613acd8ae7f02469753fbd4ed011760becb2d114b,False,81,82,11,56,0.7057308435286542,0.65,0.15000000000000002,0.45000000000000007
qwq-32b,839d5849b985de3b732f197086218847,4cc196cb3b957994044fe16b7e6c862d499709b1f53b817927f0a56584802bef,True,168,169,5,146,0.8753086419753087,0.4,0.19999999999999998,0.30000000000000004
qwq-32b,839d5849b985de3b732f197086218847,e9efa8cf773be8cca780c985590f938ce6cca2a58a00a4b5685c71412feff43a,False,61,62,6,27,0.42857142857142855,0.7368421052631579,0.2,0.6342105263157893
qwq-32b,9c22e95143200153a9b0c049452517e1,ca7650bcc28cec3c1d8cea8dc6c3645b8ab0a7ece76ea8ab359798da1fed9de2,True,54,55,10,16,0.3034825870646766,0.5263157894736842,0.052631578947368446,0.5263157894736842
qwq-32b,9c22e95143200153a9b0c049452517e1,af72617845b8ed3cb9cf805de50fb608b2afe4e4b3ccb21972fb9a6e041c66bf,False,104,105,12,103,0.9874131944444444,1.0,0.09999999999999998,0.9473684210526316
