model,case_id,trace_id,base_is_correct,converge_token_frac_tvd,drop_fraction,width,width_of_descent
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.25,0.1039755351681958,0.12592592592592602
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.3,0.1039755351681958,0.12592592592592602
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.35,0.1039755351681958,0.12592592592592602
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.4,0.17431192660550465,0.21111111111111117
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.45,0.17431192660550465,0.21111111111111117
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.5,0.32110091743119273,0.38888888888888895
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.55,0.32110091743119273,0.38888888888888895
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.6,0.34556574923547406,0.41851851851851857
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.65,0.34556574923547406,0.41851851851851857
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.7,0.34556574923547406,0.41851851851851857
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.75,0.3730886850152906,0.4518518518518519
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.8,0.3730886850152906,0.4518518518518519
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.85,0.44954128440366975,0.5444444444444444
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.9,0.44954128440366975,0.5444444444444444
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,0.95,0.49235474006116214,0.5962962962962963
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,0.8256880733944955,1.0,0.8256880733944955,1.0
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.05,0.017906336088154284,0.03682719546742212
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.1,0.017906336088154284,0.03682719546742212
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.15,0.017906336088154284,0.03682719546742212
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.2,0.017906336088154284,0.03682719546742212
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.25,0.0853994490358127,0.17563739376770543
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.3,0.0853994490358127,0.17563739376770543
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.35,0.0853994490358127,0.17563739376770543
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.4,0.0853994490358127,0.17563739376770543
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.45,0.0853994490358127,0.17563739376770543
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.5,0.0853994490358127,0.17563739376770543
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.55,0.0853994490358127,0.17563739376770543
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.6,0.11019283746556474,0.22662889518413598
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.65,0.11019283746556474,0.22662889518413598
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.7,0.11019283746556474,0.22662889518413598
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.75,0.11019283746556474,0.22662889518413598
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.8,0.23829201101928377,0.49008498583569404
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.85,0.23829201101928377,0.49008498583569404
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.9,0.23829201101928377,0.49008498583569404
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,0.95,0.23829201101928377,0.49008498583569404
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,0.48622589531680444,1.0,0.23829201101928377,0.49008498583569404
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.05,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.1,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.15,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.2,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.25,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.3,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.35,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.4,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.45,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.5,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.55,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.6,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.65,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.7,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.75,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.8,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.85,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.9,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,0.95,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,0.6820388349514563,1.0,0.05582524271844658,0.08185053380782914
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.05,0.08074534161490676,0.11607142857142848
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.1,0.08074534161490676,0.11607142857142848
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.15,0.08074534161490676,0.11607142857142848
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.2,0.08074534161490676,0.11607142857142848
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.25,0.08074534161490676,0.11607142857142848
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.3,0.08074534161490676,0.11607142857142848
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.35,0.08074534161490676,0.11607142857142848
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.4,0.08074534161490676,0.11607142857142848
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.45,0.08074534161490676,0.11607142857142848
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.5,0.08074534161490676,0.11607142857142848
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.55,0.08074534161490676,0.11607142857142848
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.6,0.3167701863354037,0.45535714285714285
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.65,0.3167701863354037,0.45535714285714285
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.7,0.3167701863354037,0.45535714285714285
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.75,0.3167701863354037,0.45535714285714285
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.8,0.3167701863354037,0.45535714285714285
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.85,0.3167701863354037,0.45535714285714285
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.9,0.3167701863354037,0.45535714285714285
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,0.95,0.5217391304347826,0.75
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,0.6956521739130435,1.0,0.5217391304347826,0.75
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.05,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.1,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.15,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.2,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.25,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.3,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.35,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.4,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.45,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.5,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.55,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.6,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.65,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.7,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.75,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.8,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.85,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.9,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,0.95,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,0.8803921568627451,1.0,0.06470588235294117,0.07349665924276169
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.05,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.1,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.15,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.2,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.25,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.3,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.35,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.4,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.45,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.5,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.55,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.6,0.02998500749625188,0.06535947712418302
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.65,0.06146926536731634,0.13398692810457516
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.7,0.06146926536731634,0.13398692810457516
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.75,0.06146926536731634,0.13398692810457516
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.8,0.06146926536731634,0.13398692810457516
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.85,0.06146926536731634,0.13398692810457516
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.9,0.431784107946027,0.9411764705882353
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,0.95,0.431784107946027,0.9411764705882353
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,0.4587706146926537,1.0,0.431784107946027,0.9411764705882353
deepseek-r1-distill-llama-8b,4d6344707f7581b02e4f545c4d51d472,515d24b464a98f98f2e4179aa1493729d61733e2237c41652dd55aca452300ab,True,0.927027027027027,0.05,0.05135135135135127,0.05539358600583082
deepseek-r1-distill-llama-8b,4d6344707f7581b02e4f545c4d51d472,515d24b464a98f98f2e4179aa1493729d61733e2237c41652dd55aca452300ab,True,0.927027027027027,0.1,0.05135135135135127,0.05539358600583082
deepseek-r1-distill-llama-8b,4d6344707f7581b02e4f545c4d51d472,515d24b464a98f98f2e4179aa1493729d61733e2237c41652dd55aca452300ab,True,0.927027027027027,0.15,0.05135135135135127,0.05539358600583082
deepseek-r1-distill-llama-8b,4d6344707f7581b02e4f545c4d51d472,515d24b464a98f98f2e4179aa1493729d61733e2237c41652dd55aca452300ab,True,0.927027027027027,0.2,0.05135135135135127,0.05539358600583082
deepseek-r1-distill-llama-8b,4d6344707f7581b02e4f545c4d51d472,515d24b464a98f98f2e4179aa1493729d61733e2237c41652dd55aca452300ab,True,0.927027027027027,0.25,0.05135135135135127,0.05539358600583082
deepseek-r1-distill-llama-8b,4d6344707f7581b02e4f545c4d51d472,515d24b464a98f98f2e4179aa1493729d61733e2237c41652dd55aca452300ab,True,0.927027027027027,0.3,0.05135135135135127,0.05539358600583082
deepseek-r1-distill-llama-8b,4d6344707f7581b02e4f545c4d51d472,515d24b464a98f98f2e4179aa1493729d61733e2237c41652dd55aca452300ab,True,0.927027027027027,0.35,0.05135135135135127,0.05539358600583082
deepseek-r1-distill-llama-8b,4d6344707f7581b02e4f545c4d51d472,515d24b464a98f98f2e4179aa1493729d61733e2237c41652dd55aca452300ab,True,0.927027027027027,0.4,0.05135135135135127,0.05539358600583082
deepseek-r1-distill-llama-8b,4d6344707f7581b02e4f545c4d51d472,515d24b464a98f98f2e4179aa1493729d61733e2237c41652dd55aca452300ab,True,0.927027027027027,0.45,0.05135135135135127,0.05539358600583082
